code_module,code_presentation,gender,region,num_of_prev_attempts,studied_credits,disability,date_registration,date_unregistration,sum_click,average_score,final_result
3,1,1,0,0,120,0,-40.0,-7.0,25.0,0.0,0
3,1,0,3,0,90,0,-121.0,55.0,254.0,36.0,0
3,1,0,0,0,60,0,-29.0,0.0,395.0,64.14285714285714,1
3,1,1,5,0,60,0,-157.0,-30.0,0.0,0.0,0
3,1,0,5,0,90,0,-163.0,103.0,10.0,0.0,0
3,1,1,3,0,120,0,-36.0,-5.0,32.0,0.0,0
3,1,1,11,0,120,0,-199.0,0.0,3123.0,75.85714285714286,1
3,1,0,6,0,70,0,-44.0,114.0,82.0,0.0,0
3,1,0,5,0,105,0,-26.0,0.0,429.0,66.5,1
3,1,1,11,2,180,0,101.0,0.0,143.0,66.85714285714286,1
3,1,0,3,1,120,0,-45.0,123.0,352.0,50.625,0
3,1,0,9,1,120,0,-80.0,142.0,500.0,58.666666666666664,0
3,1,1,5,1,60,0,-12.0,-11.0,0.0,0.0,0
3,1,1,9,1,120,0,-150.0,23.0,177.0,0.0,0
3,1,1,6,1,60,1,-30.0,171.0,823.0,0.0,0
3,1,1,9,0,90,0,-131.0,88.0,99.0,37.5,0
3,1,0,9,0,90,0,-59.0,207.0,718.0,43.25,0
3,1,0,4,1,60,0,-158.0,-25.0,0.0,0.0,0
3,1,1,7,0,120,0,-94.0,-7.0,0.0,0.0,0
3,1,1,7,1,60,0,-113.0,0.0,1295.0,67.5625,1
3,1,1,7,1,60,1,-123.0,52.0,165.0,62.0,0
3,1,0,12,0,180,1,-19.0,5.0,614.0,71.0,0
3,1,1,7,1,60,0,-36.0,0.0,717.0,66.57142857142857,1
3,1,1,9,0,60,0,-82.0,0.0,1753.0,80.0,1
3,1,0,3,0,90,0,-114.0,0.0,810.0,46.42857142857143,1
3,1,1,5,0,90,0,-113.0,0.0,95.0,0.0,0
3,1,0,5,0,150,0,-74.0,0.0,954.0,71.0,1
3,1,0,6,0,60,0,-32.0,-1.0,99.0,0.0,0
3,1,1,2,0,60,0,-145.0,0.0,866.0,50.714285714285715,1
3,1,0,6,0,90,0,-67.0,164.0,750.0,57.0,0
3,1,1,1,1,130,0,-23.0,0.0,1271.0,71.0,1
3,1,0,4,0,60,0,-54.0,0.0,1994.0,89.0,1
3,1,1,5,0,60,0,-25.0,0.0,1398.0,67.66666666666667,1
3,1,1,8,0,60,0,-74.0,0.0,4730.0,86.75,1
3,1,0,6,0,60,1,-78.0,0.0,1033.0,46.857142857142854,1
3,1,1,4,0,60,0,-150.0,0.0,1636.0,63.142857142857146,1
3,1,0,3,1,100,0,-2.0,233.0,317.0,57.72727272727273,0
3,1,0,7,0,60,0,-184.0,-43.0,462.0,78.75,0
3,1,1,4,1,60,0,-36.0,0.0,970.0,84.42857142857143,1
3,1,1,12,1,60,0,-51.0,-2.0,0.0,0.0,0
3,1,0,5,0,60,0,-32.0,207.0,1104.0,34.30769230769231,0
3,1,1,0,0,60,0,-54.0,0.0,2004.0,84.5,1
3,1,1,11,2,60,0,-187.0,-5.0,37.0,0.0,0
3,1,1,6,0,90,0,-85.0,233.0,771.0,77.66666666666667,0
3,1,0,9,0,60,0,-38.0,68.0,185.0,46.0,0
3,1,0,5,0,120,0,-45.0,0.0,1582.0,49.285714285714285,1
3,1,0,7,0,60,0,-54.0,0.0,1591.0,80.42857142857143,1
3,1,1,3,1,90,0,-164.0,0.0,992.0,74.91666666666667,1
3,1,1,5,0,120,0,-199.0,83.0,369.0,81.0,0
3,1,1,8,0,90,0,-19.0,101.0,86.0,71.0,0
3,1,1,6,0,60,1,-65.0,51.0,190.0,0.0,0
3,1,0,0,0,60,0,-74.0,123.0,712.0,74.66666666666667,0
3,1,0,5,1,60,0,-96.0,0.0,72.0,67.85714285714286,1
3,1,0,1,0,120,0,-190.0,23.0,180.0,0.0,0
3,1,0,12,0,60,0,-73.0,0.0,943.0,81.57142857142857,1
3,1,0,5,1,150,0,-177.0,0.0,2718.0,89.14285714285714,1
3,1,0,3,0,120,0,-127.0,0.0,2290.0,86.85714285714286,1
3,1,0,11,0,60,0,-38.0,205.0,626.0,76.8,0
3,1,1,8,0,60,0,-82.0,0.0,514.0,72.85714285714286,1
3,1,0,8,0,90,0,-43.0,0.0,439.0,67.0,1
3,1,0,10,0,120,1,-81.0,87.0,521.0,73.0,0
3,1,1,1,0,120,0,-169.0,0.0,2152.0,82.57142857142857,1
3,1,1,8,0,210,0,-44.0,0.0,1466.0,75.0,1
3,1,1,5,1,60,0,-49.0,0.0,908.0,75.0,1
3,1,0,8,0,120,0,-184.0,60.0,401.0,0.0,0
3,1,1,5,0,120,0,-110.0,88.0,542.0,52.666666666666664,0
3,1,0,4,1,60,0,6.0,167.0,33.0,56.5,0
3,1,1,0,1,120,1,-39.0,0.0,546.0,79.85714285714286,1
3,1,0,10,1,120,1,-54.0,9.0,14.0,0.0,0
3,1,1,12,0,60,0,-36.0,0.0,543.0,77.33333333333333,1
3,1,1,6,0,240,0,-187.0,-2.0,18.0,0.0,0
3,1,1,1,0,60,0,-130.0,0.0,6634.0,72.9375,1
3,1,1,0,0,60,0,-171.0,0.0,1627.0,61.5,1
3,1,1,1,0,150,0,-121.0,86.0,194.0,80.0,0
3,1,0,0,0,60,0,-54.0,230.0,1234.0,63.0,0
3,1,0,7,0,60,0,-172.0,0.0,3.0,0.0,0
3,1,0,9,2,60,0,-131.0,0.0,84.0,0.0,0
3,1,0,7,0,180,0,-31.0,-8.0,788.0,80.61538461538461,0
3,1,1,9,0,60,0,-45.0,233.0,841.0,72.28571428571429,0
3,1,1,2,0,120,0,-141.0,0.0,638.0,74.28571428571429,1
3,1,1,5,2,120,0,-201.0,0.0,4.0,0.0,0
3,1,1,9,0,120,0,-29.0,0.0,3594.0,72.5,1
3,1,0,3,2,70,0,-45.0,0.0,1191.0,71.4,1
3,1,1,5,0,60,0,-148.0,0.0,1196.0,78.57142857142857,1
3,1,0,0,0,60,0,-39.0,0.0,2081.0,71.71428571428571,1
3,1,0,6,1,60,0,-65.0,0.0,1073.0,88.14285714285714,1
3,1,1,0,0,90,0,-127.0,0.0,519.0,62.857142857142854,1
3,1,1,11,1,120,0,-99.0,121.0,208.0,62.666666666666664,0
3,1,1,6,0,150,0,-61.0,0.0,1146.0,63.5,1
3,1,0,9,0,60,0,-64.0,0.0,1194.0,84.14285714285714,1
3,1,0,3,0,60,0,-38.0,53.0,274.0,42.0,0
3,1,1,6,0,60,0,-36.0,0.0,627.0,49.714285714285715,1
3,1,0,12,0,165,0,-95.0,180.0,807.0,50.25,0
3,1,0,3,0,60,0,-68.0,153.0,2500.0,81.54545454545455,0
3,1,1,0,0,60,0,-68.0,88.0,738.0,83.6,0
3,1,1,8,0,60,0,-141.0,0.0,3263.0,84.28571428571429,1
3,1,0,9,0,90,1,-43.0,-6.0,2.0,0.0,0
3,1,1,7,0,90,0,-45.0,139.0,1670.0,69.9,0
3,1,0,9,0,60,0,-205.0,-11.0,0.0,0.0,0
3,1,1,4,0,60,0,-199.0,0.0,4408.0,90.14285714285714,1
3,1,1,6,0,60,0,-39.0,0.0,1024.0,85.28571428571429,1
3,1,1,10,0,120,0,-29.0,0.0,3608.0,80.33333333333333,1
3,1,1,3,0,60,0,-39.0,211.0,358.0,74.5,0
3,1,0,6,0,60,0,-59.0,0.0,2103.0,74.0,1
3,1,1,0,2,60,0,-32.0,0.0,1235.0,44.285714285714285,1
3,1,0,9,1,60,0,-67.0,42.0,184.0,52.25,0
3,1,0,8,0,60,0,-86.0,0.0,2514.0,55.42857142857143,1
3,1,1,11,0,60,0,-37.0,0.0,1377.0,71.63636363636364,1
3,1,0,9,1,60,0,-200.0,30.0,317.0,70.0,0
3,1,0,8,1,60,0,-58.0,143.0,678.0,66.0,0
3,1,1,7,2,60,0,-30.0,0.0,387.0,69.42857142857143,1
3,1,1,10,0,60,0,-71.0,0.0,2132.0,75.42857142857143,1
3,1,1,7,0,60,0,-163.0,0.0,893.0,67.85714285714286,1
3,1,1,10,0,120,0,-79.0,115.0,123.0,56.5,0
3,1,0,10,1,120,0,-36.0,88.0,1351.0,27.666666666666668,0
3,1,1,11,0,60,1,-34.0,0.0,307.0,58.142857142857146,1
3,1,1,11,0,270,0,-134.0,-121.0,69.0,0.0,0
3,1,0,4,1,300,0,-37.0,223.0,404.0,40.833333333333336,0
3,1,1,4,0,60,0,-102.0,220.0,95.0,61.0,0
3,1,0,3,0,75,0,-64.0,0.0,2634.0,43.583333333333336,1
3,1,0,10,1,110,0,-19.0,181.0,3070.0,35.25,0
3,1,1,0,0,120,0,-25.0,0.0,304.0,60.0,1
3,1,0,11,2,60,0,-145.0,0.0,1336.0,61.90909090909091,1
3,1,1,9,2,60,0,-171.0,0.0,1191.0,76.14285714285714,1
3,1,0,11,2,60,0,-199.0,90.0,48.0,81.0,0
3,1,1,0,0,120,0,-121.0,30.0,18.0,0.0,0
3,1,0,8,1,60,0,-38.0,0.0,2116.0,74.33333333333333,1
3,1,1,11,0,60,0,-58.0,0.0,1648.0,73.8125,1
3,1,0,1,0,90,1,-202.0,112.0,9175.0,89.9,0
3,1,0,5,1,120,0,-29.0,0.0,986.0,78.16666666666667,1
3,1,0,8,0,60,0,-87.0,0.0,154.0,0.0,0
3,1,1,1,0,60,0,-56.0,129.0,531.0,46.25,0
3,1,0,0,0,60,0,-148.0,0.0,231.0,0.0,0
3,1,1,1,1,180,1,-72.0,86.0,572.0,49.5,0
3,1,0,11,0,120,0,-130.0,45.0,97.0,32.0,0
3,1,0,1,1,60,1,-130.0,0.0,808.0,59.5,1
3,1,1,6,0,60,0,-89.0,215.0,419.0,67.25,0
3,1,1,8,0,60,1,-24.0,0.0,4153.0,80.375,1
3,1,0,5,0,90,0,-148.0,-95.0,0.0,0.0,0
3,1,0,3,0,180,0,-39.0,38.0,138.0,0.0,0
3,1,1,12,1,150,0,-191.0,-142.0,11.0,0.0,0
3,1,0,8,0,60,0,-106.0,158.0,497.0,40.0,0
3,1,0,5,1,100,0,-82.0,0.0,316.0,72.83333333333333,1
3,1,1,9,0,60,0,-51.0,0.0,523.0,68.6,1
3,1,0,0,1,150,0,-199.0,-89.0,0.0,0.0,0
3,1,0,12,0,120,0,-39.0,232.0,793.0,54.5,0
3,1,1,4,1,80,0,-32.0,0.0,1408.0,46.35,1
3,1,1,0,0,120,1,-137.0,5.0,0.0,0.0,0
3,1,0,5,0,120,0,-70.0,30.0,317.0,0.0,0
3,1,1,9,0,60,0,-173.0,0.0,1109.0,58.0,1
3,1,0,11,1,70,0,-64.0,0.0,616.0,59.57142857142857,1
3,1,1,1,2,90,0,-109.0,0.0,3058.0,64.85714285714286,1
3,1,1,3,2,180,0,-23.0,0.0,638.0,52.6,1
3,1,1,10,2,60,0,-187.0,166.0,385.0,67.0,0
3,1,0,3,0,180,0,-43.0,206.0,456.0,42.2,0
3,1,1,4,1,60,0,-29.0,0.0,429.0,54.0,1
3,1,1,5,0,60,0,-101.0,0.0,541.0,75.71428571428571,1
3,1,1,4,0,150,0,-26.0,0.0,649.0,91.14285714285714,1
3,1,1,0,0,90,1,-43.0,0.0,438.0,46.0,1
3,1,0,6,0,60,0,-86.0,115.0,417.0,76.33333333333333,0
3,1,0,9,0,60,0,-73.0,0.0,1687.0,89.85714285714286,1
3,1,1,6,0,90,0,-73.0,0.0,1380.0,87.8,1
3,1,0,10,0,60,0,-50.0,0.0,3922.0,45.57142857142857,1
3,1,1,0,0,60,0,-81.0,0.0,2139.0,63.142857142857146,1
3,1,1,8,0,90,0,-192.0,0.0,1727.0,47.42857142857143,1
3,1,1,7,0,120,1,-56.0,10.0,268.0,0.0,0
3,1,0,3,0,90,0,-53.0,0.0,831.0,73.28571428571429,1
3,1,1,4,0,60,0,-45.0,0.0,1692.0,89.66666666666667,1
3,1,0,10,0,120,1,-67.0,173.0,335.0,41.5,0
3,1,1,7,0,60,0,-39.0,0.0,594.0,70.66666666666667,1
3,1,0,3,0,60,0,-148.0,0.0,2133.0,60.857142857142854,1
3,1,1,9,0,60,0,-157.0,0.0,2384.0,84.14285714285714,1
3,1,0,4,0,60,0,-143.0,123.0,167.0,33.0,0
3,1,0,11,0,90,0,-35.0,169.0,74.0,38.0,0
3,1,0,7,1,60,0,-59.0,0.0,776.0,72.85714285714286,1
3,1,0,6,0,60,0,-78.0,58.0,184.0,66.0,0
3,1,0,1,0,60,0,-39.0,163.0,323.0,41.0,0
3,1,1,9,1,120,0,-53.0,0.0,398.0,80.57142857142857,1
3,1,0,12,0,90,0,-45.0,0.0,3091.0,81.57142857142857,1
3,1,0,9,0,60,1,-86.0,76.0,274.0,78.5,0
3,1,0,11,0,60,0,-87.0,0.0,1220.0,70.57142857142857,1
3,1,0,11,0,60,0,-179.0,0.0,3103.0,83.14285714285714,1
3,1,0,1,3,60,1,-39.0,-25.0,86.0,37.0,0
3,1,1,1,0,60,0,-198.0,-44.0,0.0,0.0,0
3,1,1,11,1,60,0,-52.0,0.0,1936.0,80.5,1
3,1,0,8,1,180,1,-87.0,-50.0,1053.0,25.666666666666668,0
3,1,0,12,0,60,0,-198.0,0.0,2551.0,82.85714285714286,1
3,1,0,9,1,120,0,-29.0,0.0,816.0,70.0,1
3,1,1,1,0,60,0,-103.0,102.0,201.0,18.0,0
3,1,0,11,2,90,0,-65.0,233.0,173.0,43.0,0
3,1,1,6,0,90,0,-115.0,0.0,1268.0,73.0,1
3,1,0,0,0,70,0,-33.0,103.0,559.0,39.5,0
3,1,1,0,0,60,0,24.0,0.0,742.0,55.333333333333336,1
3,1,1,9,0,180,1,-18.0,0.0,665.0,78.28571428571429,1
3,1,1,11,1,240,0,0.0,-75.0,30.0,0.0,0
3,1,1,5,0,120,0,-38.0,0.0,1106.0,56.57142857142857,1
3,1,0,0,0,60,0,-56.0,0.0,4577.0,52.714285714285715,1
3,1,1,9,0,60,0,-93.0,146.0,1542.0,86.0,0
3,1,1,6,0,120,0,-38.0,-8.0,83.0,0.0,0
3,1,1,11,0,300,0,-74.0,47.0,1380.0,77.0,0
3,1,1,5,1,60,0,-58.0,222.0,2968.0,21.857142857142858,0
3,1,0,5,1,60,0,-102.0,94.0,68.0,70.5,0
3,1,1,9,0,60,0,-60.0,0.0,1987.0,87.0625,1
3,1,0,1,0,60,0,-74.0,82.0,866.0,63.5,0
3,1,0,5,0,60,0,-70.0,0.0,2098.0,49.42857142857143,1
3,1,0,1,0,60,0,-45.0,-24.0,0.0,0.0,0
3,1,0,7,0,60,0,-108.0,0.0,947.0,87.0,1
3,1,0,1,0,60,0,-157.0,0.0,2746.0,87.0,1
3,1,0,9,0,60,0,-59.0,0.0,616.0,84.57142857142857,1
3,1,1,11,0,60,0,-95.0,0.0,543.0,78.5,1
3,1,1,5,0,60,0,-127.0,0.0,622.0,52.857142857142854,1
3,1,1,11,0,60,0,-58.0,137.0,438.0,67.0,0
3,1,0,8,0,165,0,-29.0,-10.0,0.0,0.0,0
3,1,0,5,2,60,0,-22.0,-7.0,197.0,25.0,0
3,1,0,4,0,60,0,-110.0,0.0,1169.0,81.42857142857143,1
3,1,0,8,0,60,0,-160.0,0.0,3131.0,75.16666666666667,1
3,1,1,8,0,60,0,-59.0,0.0,1222.0,56.42857142857143,1
3,1,1,8,0,60,0,-102.0,0.0,741.0,66.28571428571429,1
3,1,1,5,1,60,0,-107.0,0.0,1014.0,76.57142857142857,1
3,1,1,10,0,120,0,-32.0,0.0,512.0,57.833333333333336,1
3,1,0,6,0,120,0,-38.0,97.0,1051.0,73.25,0
3,1,0,8,0,60,0,-45.0,0.0,5612.0,71.14285714285714,1
3,1,0,6,0,60,0,-179.0,123.0,1346.0,92.77777777777777,0
3,1,0,0,0,60,0,-117.0,38.0,75.0,0.0,0
3,1,1,7,0,60,0,-36.0,0.0,1564.0,74.28571428571429,1
3,1,1,6,1,60,0,-128.0,-29.0,294.0,57.0,0
3,1,1,12,1,60,0,-151.0,122.0,476.0,34.333333333333336,0
3,1,0,9,0,60,0,-29.0,0.0,1013.0,79.85714285714286,1
3,1,1,5,1,60,0,-37.0,0.0,2168.0,56.857142857142854,1
3,1,1,8,1,60,0,-173.0,54.0,296.0,53.666666666666664,0
3,1,0,11,0,120,0,-152.0,0.0,2189.0,51.857142857142854,1
3,1,0,5,1,60,0,-171.0,0.0,692.0,74.42857142857143,1
3,1,0,6,0,90,0,-106.0,0.0,1379.0,66.71428571428571,1
3,1,1,1,0,210,0,-157.0,-61.0,994.0,71.36363636363636,0
3,1,0,2,0,60,0,-43.0,0.0,2733.0,79.14285714285714,1
3,1,0,3,0,180,0,-201.0,0.0,56.0,0.0,0
3,1,1,7,0,150,0,-73.0,0.0,1591.0,72.0,1
3,1,1,0,0,60,0,-145.0,0.0,634.0,62.42857142857143,1
3,1,0,5,1,120,0,-145.0,0.0,737.0,44.857142857142854,1
3,1,1,1,0,60,0,-143.0,184.0,1785.0,66.8,0
3,1,0,6,0,120,0,-58.0,62.0,260.0,0.0,0
3,1,1,6,0,60,0,-29.0,121.0,1161.0,77.57142857142857,0
3,1,1,11,1,60,0,-38.0,0.0,0.0,0.0,0
3,1,0,1,0,60,0,-203.0,0.0,1578.0,66.85714285714286,1
3,1,0,11,0,120,0,-45.0,0.0,678.0,77.83333333333333,1
3,1,0,7,0,120,1,-181.0,111.0,69.0,0.0,0
3,1,1,6,0,150,1,-56.0,209.0,855.0,45.714285714285715,0
3,1,1,10,1,60,0,-36.0,60.0,84.0,61.0,0
3,1,1,5,0,60,0,-137.0,147.0,128.0,12.5,0
3,1,0,11,0,60,0,-131.0,72.0,745.0,87.0,0
3,1,1,7,1,210,1,-205.0,-100.0,208.0,0.0,0
3,1,0,11,0,60,0,-122.0,100.0,738.0,87.5,0
3,1,1,0,0,120,0,-31.0,-7.0,0.0,0.0,0
3,1,1,10,0,60,1,-89.0,0.0,3687.0,77.625,1
3,1,1,10,1,120,0,-136.0,67.0,114.0,60.0,0
3,1,0,9,0,60,0,-70.0,0.0,984.0,60.714285714285715,1
3,1,0,6,0,60,0,-171.0,0.0,1256.0,72.57142857142857,1
3,1,0,5,0,60,1,-32.0,0.0,0.0,0.0,0
3,1,0,7,0,120,1,-93.0,24.0,12.0,0.0,0
3,1,0,11,0,60,0,-202.0,94.0,1230.0,54.25,0
3,1,0,11,0,60,0,-92.0,0.0,1244.0,72.6,1
3,1,1,3,0,90,0,-43.0,40.0,2356.0,56.0,0
3,1,1,6,1,120,1,-38.0,59.0,665.0,41.0,0
3,1,0,3,0,120,1,-43.0,94.0,309.0,89.0,0
3,1,1,0,0,60,0,-103.0,0.0,1937.0,74.33333333333333,1
3,1,0,6,0,60,0,-107.0,229.0,844.0,82.75,0
3,1,1,4,1,60,1,-53.0,149.0,150.0,29.666666666666668,0
3,1,0,1,1,60,1,-127.0,-85.0,421.0,86.0,0
3,1,1,10,1,60,0,-165.0,3.0,26.0,0.0,0
3,1,0,8,0,60,0,-27.0,87.0,503.0,57.6,0
3,1,0,12,0,120,0,-67.0,-42.0,0.0,0.0,0
3,1,0,11,0,120,0,-122.0,0.0,465.0,67.42857142857143,1
3,1,1,0,1,90,1,-82.0,0.0,14.0,74.8,1
3,1,1,10,0,240,1,-59.0,68.0,1899.0,62.75,0
3,1,0,12,0,60,0,-203.0,0.0,1743.0,83.33333333333333,1
3,1,0,8,0,120,0,-95.0,3.0,41.0,0.0,0
3,1,1,9,0,60,0,-190.0,0.0,0.0,0.0,0
3,1,1,8,0,60,0,-67.0,0.0,647.0,50.857142857142854,1
3,1,1,5,0,60,0,-44.0,46.0,219.0,0.0,0
3,1,0,6,0,90,1,-56.0,118.0,26.0,0.0,0
3,1,0,0,1,60,1,-53.0,165.0,2013.0,65.14285714285714,0
3,1,0,8,0,60,1,-157.0,111.0,17.0,0.0,0
3,1,0,5,1,120,0,-49.0,213.0,318.0,71.6,0
3,1,0,8,1,120,0,-103.0,90.0,426.0,68.8,0
3,1,1,3,0,90,0,-43.0,0.0,2163.0,79.2,1
3,1,0,8,0,90,0,-90.0,59.0,155.0,52.0,0
3,1,0,3,0,120,0,-45.0,19.0,2442.0,66.28571428571429,0
3,1,1,4,1,120,0,-82.0,104.0,510.0,48.2,0
3,1,1,3,0,150,0,-82.0,169.0,798.0,19.0,0
3,1,1,7,0,90,0,-145.0,0.0,1024.0,55.57142857142857,1
3,1,0,7,0,60,0,-129.0,0.0,588.0,68.14285714285714,1
3,1,0,0,1,60,0,-152.0,0.0,762.0,65.28571428571429,1
3,1,0,2,0,120,0,-18.0,117.0,44.0,62.0,0
3,1,0,0,0,120,1,-130.0,-8.0,1078.0,50.285714285714285,0
3,1,0,3,0,60,0,-56.0,0.0,4466.0,65.33333333333333,1
3,1,0,5,0,60,0,-32.0,0.0,1021.0,71.57142857142857,1
3,1,1,0,0,90,0,-15.0,100.0,222.0,60.0,0
3,1,1,12,0,120,0,-137.0,86.0,173.0,49.0,0
3,1,0,0,0,240,0,-24.0,65.0,114.0,58.0,0
3,1,0,1,0,120,1,-150.0,72.0,1834.0,68.85714285714286,0
3,1,1,10,0,60,0,-192.0,0.0,5066.0,77.28571428571429,1
3,1,0,0,0,60,1,-202.0,44.0,129.0,73.0,0
3,1,1,11,1,60,0,-36.0,0.0,0.0,0.0,0
3,1,0,12,0,60,0,-68.0,0.0,1027.0,82.71428571428571,1
3,1,1,11,0,60,0,-152.0,0.0,4374.0,74.85714285714286,1
3,1,1,11,0,120,0,-142.0,0.0,2296.0,69.08333333333333,1
3,1,0,11,0,120,0,-202.0,0.0,3496.0,64.85714285714286,1
3,1,0,1,0,120,0,-45.0,-7.0,0.0,0.0,0
3,1,0,6,0,180,0,-44.0,51.0,635.0,35.0,0
3,1,1,3,1,120,0,-110.0,142.0,526.0,54.166666666666664,0
3,1,1,6,0,60,0,-73.0,0.0,5792.0,79.8125,1
3,1,1,7,0,150,0,-141.0,0.0,4391.0,72.625,1
3,1,1,1,0,60,0,-183.0,0.0,691.0,73.42857142857143,1
3,1,0,0,0,120,0,-124.0,0.0,2246.0,57.714285714285715,1
3,1,0,11,0,120,0,-49.0,-7.0,55.0,0.0,0
3,1,1,0,0,120,1,-53.0,61.0,90.0,62.5,0
3,1,1,7,0,60,1,-95.0,0.0,2240.0,72.0,1
3,1,1,6,0,60,0,-60.0,0.0,2036.0,74.85714285714286,1
3,1,0,3,0,60,0,-202.0,0.0,1957.0,71.85714285714286,1
3,1,0,12,0,120,0,-59.0,0.0,662.0,49.0,1
3,1,0,6,1,120,0,-169.0,0.0,895.0,55.285714285714285,1
3,1,0,5,0,90,0,-150.0,0.0,1273.0,73.42857142857143,1
3,1,1,9,0,60,0,-192.0,0.0,641.0,69.42857142857143,1
3,1,1,1,0,120,1,-59.0,-7.0,279.0,0.0,0
3,1,1,12,0,120,1,-115.0,-17.0,506.0,66.0,0
3,1,1,8,0,60,0,-70.0,0.0,3006.0,72.0,1
3,1,1,10,0,90,1,-49.0,158.0,505.0,54.75,0
3,1,0,10,0,60,0,-169.0,130.0,307.0,49.0,0
3,1,1,4,1,120,0,-82.0,212.0,124.0,48.25,0
3,1,1,2,0,60,0,-87.0,0.0,1084.0,66.5,1
3,1,0,0,0,60,0,-145.0,0.0,4277.0,70.28571428571429,1
3,1,0,2,1,90,0,-137.0,0.0,2393.0,66.85714285714286,1
3,1,0,7,1,60,0,-79.0,0.0,28.0,0.0,0
3,1,1,7,0,90,0,-53.0,0.0,0.0,0.0,0
3,1,0,5,0,60,0,-70.0,0.0,16.0,0.0,0
3,1,1,9,0,60,0,-37.0,0.0,1055.0,77.85714285714286,1
3,1,0,0,0,150,0,-70.0,82.0,939.0,62.0,0
3,1,1,6,0,60,1,-37.0,0.0,417.0,57.5,1
3,1,1,10,0,60,0,-148.0,0.0,5101.0,92.75,1
3,1,0,9,0,60,0,-64.0,-7.0,126.0,0.0,0
3,1,1,1,0,60,0,-29.0,120.0,114.0,0.0,0
3,1,0,9,0,60,0,-42.0,165.0,125.0,60.666666666666664,0
3,1,1,0,0,60,0,-73.0,163.0,83.0,63.0,0
3,1,1,1,1,120,0,-39.0,-7.0,1.0,0.0,0
3,1,0,6,0,60,0,-102.0,0.0,1584.0,57.0,1
3,1,0,9,0,60,0,-58.0,0.0,1504.0,80.85714285714286,1
3,1,1,8,0,90,0,-29.0,0.0,3502.0,81.85714285714286,1
3,1,1,12,0,90,0,-128.0,0.0,2081.0,75.875,1
3,1,0,3,0,120,0,-42.0,58.0,1929.0,70.4,0
3,1,0,4,0,60,0,-39.0,0.0,1749.0,71.0,1
3,1,0,3,1,60,0,-156.0,112.0,443.0,78.71428571428571,0
3,1,0,1,0,150,0,-149.0,6.0,214.0,0.0,0
3,1,1,9,1,60,0,-29.0,0.0,883.0,74.0,1
3,1,1,10,0,60,0,-56.0,0.0,636.0,67.85714285714286,1
3,1,1,2,1,120,0,-36.0,115.0,769.0,69.0,0
3,1,0,3,0,120,1,-82.0,89.0,288.0,70.5,0
3,1,1,11,0,60,0,-39.0,-7.0,43.0,0.0,0
3,1,0,4,0,90,0,-45.0,53.0,178.0,0.0,0
3,1,0,6,1,60,1,-53.0,166.0,2038.0,57.4,0
3,1,0,9,0,120,0,-59.0,0.0,247.0,63.666666666666664,1
3,1,0,11,0,60,0,-201.0,-130.0,0.0,0.0,0
3,1,1,1,1,60,0,-72.0,170.0,67.0,50.0,0
3,1,0,0,0,60,1,-60.0,0.0,1165.0,55.142857142857146,1
3,1,0,0,1,60,0,-145.0,46.0,183.0,62.0,0
3,1,1,4,0,150,0,-134.0,105.0,676.0,92.33333333333333,0
3,1,1,8,0,60,0,-121.0,0.0,555.0,64.71428571428571,1
3,1,0,9,0,60,0,-99.0,0.0,1333.0,87.71428571428571,1
3,1,0,1,0,90,0,-92.0,15.0,338.0,0.0,0
3,1,0,12,0,60,0,-157.0,0.0,2326.0,74.28571428571429,1
3,1,0,12,0,90,0,-192.0,0.0,329.0,57.333333333333336,1
3,1,0,5,0,60,0,-114.0,0.0,3374.0,92.57142857142857,1
3,1,1,0,0,120,0,-53.0,0.0,935.0,84.14285714285714,1
3,1,0,4,0,120,0,-44.0,0.0,1945.0,85.28571428571429,1
3,1,1,9,0,90,0,-59.0,0.0,1343.0,57.25,1
3,1,1,5,0,100,0,-32.0,121.0,802.0,57.0,0
3,1,1,12,1,60,0,-192.0,-166.0,2682.0,93.5,0
3,1,0,3,0,60,0,-53.0,0.0,1230.0,78.85714285714286,1
3,1,1,8,1,180,0,-127.0,17.0,55.0,0.0,0
3,1,1,8,0,60,0,-74.0,36.0,334.0,63.0,0
3,1,1,12,0,60,0,-169.0,0.0,614.0,52.42857142857143,1
3,1,0,11,0,120,0,-74.0,40.0,1498.0,75.25,0
3,1,0,3,0,60,0,-50.0,0.0,1665.0,88.28571428571429,1
3,1,1,6,0,90,0,-85.0,0.0,2180.0,70.0,1
3,1,0,8,0,60,0,-37.0,0.0,859.0,77.71428571428571,1
3,1,1,3,2,60,0,-23.0,0.0,538.0,52.714285714285715,1
3,1,0,6,0,60,0,-22.0,101.0,47.0,20.333333333333332,0
3,1,1,6,0,180,0,-12.0,107.0,176.0,10.0,0
3,1,1,11,0,60,0,-94.0,0.0,1625.0,64.0,1
3,1,1,12,0,60,0,-58.0,0.0,2947.0,79.0,1
3,1,1,11,1,60,0,-143.0,0.0,2005.0,83.375,1
3,1,1,0,0,60,0,-106.0,128.0,723.0,41.44444444444444,0
3,1,0,2,1,90,0,-36.0,151.0,1220.0,40.25,0
3,1,1,0,0,60,0,-42.0,0.0,445.0,60.57142857142857,1
3,1,1,2,1,60,1,-107.0,167.0,917.0,62.666666666666664,0
3,1,0,8,1,90,0,-148.0,-53.0,709.0,61.25,0
3,1,0,4,0,90,0,-190.0,28.0,92.0,0.0,0
